pincode,city,rainfall,temperature,aqi,traffic,platform_down,historical_orders,current_orders,income,incentive,total_income,disruption_label
625001,Madurai,20.598951613928723,29.88328382974177,273.1150317362397,0.8787218715420155,False,124,99,2970,500,3470,0
560001,Bangalore,100.6179932988451,30.58477658006327,250.38086272130613,0.840960848108077,False,115,80,2400,500,2900,1
560001,Bangalore,7.777842251913819,28.379575612774683,194.50883827992857,0.4420954152216836,False,143,143,4290,500,4790,0
600020,Chennai,13.057886005831893,34.76581044598467,177.09319363231967,0.4424256222999831,False,127,127,3810,500,4310,0
641001,Coimbatore,36.78886040434222,43.93202061387039,281.8367468956482,0.6315820667330878,False,150,120,3600,500,4100,0
641035,Coimbatore,23.339255054653517,35.7406555881065,196.0035285257964,0.5947724408149315,False,135,135,4050,500,4550,0
500081,Hyderabad,8.77217044053808,33.093657335355445,181.59618109284892,0.5771718435416813,False,149,149,4470,500,4970,0
641001,Coimbatore,122.16849975419713,33.40197762579641,113.90088773152719,0.4389978251678889,False,112,78,2340,500,2840,1
600020,Chennai,81.61460583508338,37.69188249683248,305.7537665696532,0.9779128017507686,False,93,55,1650,500,2150,1
625020,Madurai,63.80999105765765,27.20868371786652,214.0393144362991,0.7876238448845843,False,92,73,2190,500,2690,0
560001,Bangalore,101.19064854366593,35.1285032297845,365.6342821279154,0.39896207186456517,False,114,56,1680,500,2180,1
600020,Chennai,7.451381889706194,26.367158846662274,342.55431935394324,0.7187349694565545,True,125,50,1500,500,2000,1
641001,Coimbatore,90.12644442274674,42.869953515576974,243.33983773699111,0.7618839894333598,False,120,36,1080,500,1580,1
560001,Bangalore,116.57914871074416,43.059279043565255,359.77340600598416,0.3515809824166524,False,127,38,1140,500,1640,1
600100,Chennai,17.910392915670958,27.440733621416864,101.66984444695217,0.49155946834668796,False,89,89,2670,500,3170,0
641001,Coimbatore,93.37465185899767,40.9193448454876,129.0990154813963,0.976833470370764,False,110,33,990,500,1490,1
500001,Hyderabad,75.31105616136203,31.073202667218972,207.02451749053415,0.7692424700910265,False,128,128,3840,500,4340,0
600001,Chennai,2.240348192182257,38.54683258382597,304.14279889792124,0.510108916764068,False,114,91,2730,500,3230,0
600020,Chennai,110.16299679547032,27.428779669790796,63.035978327157025,0.9900406985581105,False,97,77,2310,500,2810,0
500001,Hyderabad,133.54120465761147,28.676653391969623,246.7114166766664,0.6772351348273029,False,85,59,1770,500,2270,1
641035,Coimbatore,85.24378820919274,41.90986885910361,372.17221235857386,0.41551313361362296,False,95,28,840,500,1340,1
641035,Coimbatore,50.646128585687705,36.5067865010855,345.1021757384483,0.9572324870350608,False,93,55,1650,500,2150,1
636001,Salem,73.0602986441189,40.46117814230599,99.16058635569544,0.6946979644703623,False,136,81,2430,500,2930,1
500001,Hyderabad,8.70091715058895,42.921916631615076,210.63279697962346,0.6275861810061578,False,82,65,1950,500,2450,0
560001,Bangalore,131.0131731680693,28.32748017334692,329.0683972265816,0.7823179477682115,False,99,49,1470,500,1970,1
560001,Bangalore,5.831454603583208,37.70950422042566,123.91775799046067,0.831094381258771,False,80,80,2400,500,2900,0
625001,Madurai,10.065988035627187,31.337239490434712,326.5071860009168,0.7387496302731259,False,108,64,1920,500,2420,1
641001,Coimbatore,94.99665986478011,36.977615835457996,223.02089633160438,0.925829640207239,False,124,61,1830,500,2330,1
560034,Bangalore,84.88021561615895,32.4865492756526,184.5372786675862,0.7215835982782268,True,92,55,1650,500,2150,1
600020,Chennai,63.57506937133405,37.904886863860426,269.9396317840153,0.9999825062618417,False,125,100,3000,500,3500,0
560001,Bangalore,28.621573497994813,44.62649719238111,368.8116383500806,0.9430310773376636,False,128,51,1530,500,2030,1
641035,Coimbatore,117.2087088309726,41.91367220327797,105.55898676793609,0.6056332592347683,False,116,57,1710,500,2210,1
625001,Madurai,23.004900172247183,35.35351677895903,243.43452335005733,0.3652679091068183,False,116,116,3480,500,3980,0
600001,Chennai,138.5510287493355,28.95680858546289,82.99001526734207,0.6080011909290941,False,138,96,2880,500,3380,1
500081,Hyderabad,2.2281513033087896,43.6362343941516,274.5714179352019,0.6870639886765735,False,150,120,3600,500,4100,0
600100,Chennai,35.310553425502434,29.479811990909845,277.7362118915438,0.8634276584941654,True,80,32,960,500,1460,1
625020,Madurai,134.48607357704813,35.51604966829052,102.73904247497836,0.6327043843916302,False,139,97,2910,500,3410,1
636001,Salem,142.1056955826891,36.29520815313447,356.5780800271148,0.8344130448805969,False,149,44,1320,500,1820,1
641001,Coimbatore,37.0997823138784,44.87552187135372,125.46961506727031,0.7552513448214473,False,129,77,2310,500,2810,1
641035,Coimbatore,87.82143161881886,29.748620854680546,241.79571425655604,0.8220753652924364,False,91,45,1350,500,1850,1
500081,Hyderabad,11.282279094301655,38.552655442139866,284.5018669864628,0.575990669649872,False,99,99,2970,500,3470,0
625020,Madurai,140.02651806662232,41.29723907292268,162.59297721237186,0.9743206307919079,False,106,31,930,500,1430,1
641035,Coimbatore,108.81985471969809,34.50077454347044,50.61678848659012,0.8141994423084844,False,93,46,1380,500,1880,1
600100,Chennai,35.498807635012994,30.095556248616617,253.30265297170317,0.7387992154372944,False,125,125,3750,500,4250,0
600020,Chennai,47.33346408960856,35.24695689312429,342.4200080591763,0.43066130875694725,False,147,117,3510,500,4010,0
625020,Madurai,109.04177320612389,26.058152800939556,389.5547444618142,0.9854426108576995,False,82,24,720,300,1020,1
500081,Hyderabad,122.63234051411992,25.03284047222427,161.3810870457856,0.8043308823715791,False,136,67,2010,500,2510,1
600001,Chennai,70.21761210719895,43.764588934043466,170.7117879064874,0.3890689292801149,False,96,76,2280,500,2780,0
600020,Chennai,41.32198232733524,40.947580464833344,70.64839943050254,0.32121658638269646,False,132,105,3150,500,3650,0
600100,Chennai,82.96681196010138,32.86263157386671,64.94019546321351,0.3092592349664891,False,112,112,3360,500,3860,0
560001,Bangalore,83.57108917771677,34.73647991682233,337.81356282842444,0.4444495112060453,True,95,38,1140,500,1640,1
600100,Chennai,50.33639832978496,31.561839514315384,207.94067935844436,0.4364966793526778,False,92,92,2760,500,3260,0
500081,Hyderabad,56.571269326154784,33.47018870724703,376.97747078961504,0.653632164159341,False,117,93,2790,500,3290,0
560034,Bangalore,120.42541120389895,31.61794338111026,61.29194189826707,0.9198786435175303,False,110,54,1620,500,2120,1
600020,Chennai,121.72776921219108,42.958895561992506,356.90230513542986,0.8491564953718707,False,90,27,810,500,1310,1
636001,Salem,6.023740558541613,26.945222485207783,348.096109379358,0.9479318594986292,False,145,87,2610,500,3110,1
500081,Hyderabad,108.23048836988328,31.446909403749117,133.72119599769076,0.902504647825163,False,147,73,2190,500,2690,1
500001,Hyderabad,126.99567576190577,41.07317917745556,219.42800306078001,0.6881161356583432,False,135,67,2010,500,2510,1
600020,Chennai,58.853154299758685,31.282035785110605,80.36822396762676,0.4102767890847034,False,127,127,3810,500,4310,0
641035,Coimbatore,69.15939382507857,38.941864633962055,277.81388172810495,0.9068628043994675,False,83,66,1980,500,2480,0
600020,Chennai,28.29849515844448,30.924230263956996,97.73651499038533,0.8388204186404238,False,101,101,3030,500,3530,0
560034,Bangalore,116.24505013510668,28.56237110752042,95.31568380424804,0.9620411364057135,False,96,47,1410,500,1910,1
600001,Chennai,121.29591454365348,32.32867981487197,302.2947194515501,0.6417248796009563,False,109,54,1620,500,2120,1
560001,Bangalore,119.39289013794804,38.6945032590267,134.71976815223792,0.4896429731734441,False,131,91,2730,500,3230,1
636001,Salem,133.81560488071156,30.908860905060582,213.0282195909042,0.39070584406731096,False,99,69,2070,500,2570,1
625001,Madurai,33.70465346988618,30.330607383464134,75.84049652082926,0.5796217807443558,False,138,138,4140,500,4640,0
625001,Madurai,136.9867014751724,36.266427915706636,276.9335451892375,0.4090182589878497,False,92,64,1920,500,2420,1
600001,Chennai,10.254535619934286,25.3404871010533,394.2394387663831,0.3899564319136495,False,118,94,2820,500,3320,0
500001,Hyderabad,128.77547798274966,37.09245830843692,248.52324126179764,0.80490578914581,False,97,48,1440,500,1940,1
625001,Madurai,7.249653625965513,41.88910560896921,351.93891905011964,0.8589756347693138,False,97,38,1140,500,1640,1
636001,Salem,119.69861131743596,37.35907357088715,138.51608030564356,0.5216240298380985,False,132,92,2760,500,3260,1
600001,Chennai,121.24427616713169,26.468063660788378,307.61116139999507,0.4966919031692668,False,131,65,1950,500,2450,1
560034,Bangalore,113.56675635194011,44.63440554841655,156.9775044265125,0.34553580376849324,False,119,59,1770,500,2270,1
560034,Bangalore,84.40722566615865,39.69175372608416,188.86691907262943,0.43791646657616257,False,122,122,3660,500,4160,0
641001,Coimbatore,117.62046661783774,40.20536550476848,102.49099783528382,0.5491725166019743,False,120,59,1770,500,2270,1
500081,Hyderabad,36.04978497728178,34.89292386231452,213.8158413163929,0.9402690409278176,False,116,92,2760,500,3260,0
625001,Madurai,66.64536753525185,29.849600847261364,366.2568913642436,0.7834912126963671,True,136,40,1200,500,1700,1
641001,Coimbatore,15.823055242384577,29.410604645319466,367.02478889244145,0.9333763642187627,False,94,56,1680,500,2180,1
560034,Bangalore,52.648342316744284,35.76340179133486,307.5761599275459,0.41904763660460087,False,111,88,2640,500,3140,0
500001,Hyderabad,147.70438770936346,29.488117061319066,223.68302407599123,0.5038822634112787,False,102,71,2130,500,2630,1
600020,Chennai,9.595888984981455,29.730219552430427,107.6699534238316,0.8801663581428636,False,116,92,2760,500,3260,0
560034,Bangalore,133.50166330140507,37.02364543156157,284.146203993394,0.7066192343529358,False,105,73,2190,500,2690,1
625001,Madurai,58.28658510268472,36.356758127310016,358.78431453995654,0.7211884701022004,False,81,48,1440,500,1940,1
600001,Chennai,36.1189866356509,38.36892977746245,185.50109213280987,0.9320944681675372,False,138,110,3300,500,3800,0
500081,Hyderabad,87.96205131364572,40.71978871346092,178.45767598011864,0.9535193141135394,False,83,24,720,300,1020,1
600020,Chennai,110.35875331362588,35.157349802270524,234.66018190841876,0.9934916176571844,False,89,71,2130,500,2630,0
600100,Chennai,83.64097071624168,38.454861761295675,187.47186330865807,0.6464722474913438,False,145,145,4350,500,4850,0
636001,Salem,0.020919318721879243,27.281289083730474,330.9774893047133,0.6409174666883104,False,143,114,3420,500,3920,0
500081,Hyderabad,11.198690332247201,40.26410931338888,321.9588303907822,0.5313197331106174,True,85,25,750,500,1250,1
600020,Chennai,124.59899491398845,29.18510273407963,165.5041479735631,0.5613098803764228,False,82,57,1710,500,2210,1
636001,Salem,85.12869435975894,44.55342835998772,136.96283450356157,0.39325038308075355,False,89,44,1320,500,1820,1
641035,Coimbatore,92.46229505640939,37.63182786751865,153.44617839892243,0.9177961434547646,False,139,69,2070,500,2570,1
560001,Bangalore,83.99829590562207,25.370523336857158,311.63153084809545,0.3321172057461136,False,109,87,2610,500,3110,0
625020,Madurai,104.34433632390285,33.028574649026865,222.69217179017096,0.8311925320961184,False,123,61,1830,500,2330,1
560034,Bangalore,14.326624335136218,38.713156078081376,128.04101911925164,0.3056585045276513,False,105,105,3150,500,3650,0
641035,Coimbatore,87.09904177670815,30.58852973832552,115.93549834947522,0.9538838534758007,False,107,53,1590,500,2090,1
625020,Madurai,65.97496698786492,34.904511712882766,166.2646847526109,0.5131462909546239,False,149,149,4470,500,4970,0
625020,Madurai,84.07680847922987,43.14939304474156,172.98365181070466,0.8723122433090995,False,125,37,1110,500,1610,1
625001,Madurai,1.947760858524833,28.203459865555214,236.47698187046583,0.7956327484418692,False,123,98,2940,500,3440,0
625020,Madurai,133.74794290525736,32.36538009387579,67.37840602339031,0.726251659443067,False,81,40,1200,500,1700,1
560001,Bangalore,134.26831591121416,33.87357784141244,312.2343410561604,0.6104065811485117,False,97,48,1440,500,1940,1
600100,Chennai,108.94582173824703,37.983228025338114,122.04434499906417,0.7528521481381042,True,107,64,1920,500,2420,1
560034,Bangalore,7.478697462094508,25.438801449489638,289.28545718045166,0.7460629226018224,False,145,145,4350,500,4850,0
560001,Bangalore,27.114991015049743,40.97544330047073,235.56455600552712,0.9440783025277093,False,141,84,2520,500,3020,1
641001,Coimbatore,57.88265985752332,27.813667356419757,316.20435753421157,0.688950870449888,False,80,64,1920,500,2420,0
636001,Salem,53.83931695539962,40.76626766631592,342.43501479812073,0.8523030249016836,False,143,57,1710,500,2210,1
641035,Coimbatore,64.57250214852839,36.840358564865156,121.81423577447002,0.4891030292190852,False,103,103,3090,500,3590,0
600001,Chennai,116.21791323497726,43.987503299872586,354.5940221946345,0.4565160057535528,False,128,76,2280,500,2780,1
500001,Hyderabad,99.99008007900937,33.70348412343394,192.58326322247385,0.9470576428568436,False,147,73,2190,500,2690,1
600001,Chennai,51.829622958376596,28.080976272777246,217.17271824966602,0.8826562821602011,False,104,83,2490,500,2990,0
560001,Bangalore,78.60690925248885,38.1191906792893,253.80235088721054,0.3048335136412091,False,131,131,3930,500,4430,0
625020,Madurai,6.5341484753357655,39.50520221909616,287.7658235531989,0.6688491807958703,False,112,89,2670,500,3170,0
641035,Coimbatore,132.1760891577567,40.19581410669434,56.237007511859595,0.564094856092587,False,123,61,1830,500,2330,1
500001,Hyderabad,79.83531473772511,34.88948477517209,142.90748227149925,0.6994594264671091,False,136,136,4080,500,4580,0
625020,Madurai,2.791284111692388,40.54535283562322,365.37379458749365,0.8148338514789346,False,115,46,1380,500,1880,1
600020,Chennai,134.08650817646463,27.83795146228819,372.4219617916369,0.7790281469875098,False,101,50,1500,500,2000,1
560034,Bangalore,101.70288296624797,44.49103093898485,292.92960566088374,0.4985656868480954,False,88,43,1290,500,1790,1
641001,Coimbatore,70.60104485817473,39.59293965675066,126.60580778461753,0.5194089446140553,False,125,125,3750,500,4250,0
641035,Coimbatore,129.56845970755327,28.862112614781573,168.5463513637867,0.7215370928589667,False,113,56,1680,500,2180,1
641001,Coimbatore,149.87387547421258,31.470253026027912,148.4626420834394,0.6463148622749706,False,140,98,2940,500,3440,1
600001,Chennai,99.9871033098079,25.33496023454782,395.62098805050687,0.602089717585075,False,136,108,3240,500,3740,0
641001,Coimbatore,23.15602269658087,44.44243522120602,267.0778066946433,0.90120491884716,False,82,49,1470,500,1970,1
560001,Bangalore,90.4843602282489,33.89163546873309,382.92380058592556,0.36362518864781046,False,106,52,1560,500,2060,1
600020,Chennai,18.23872169918774,39.91406645245955,50.9781489124097,0.9641656537358199,False,81,64,1920,500,2420,0
625001,Madurai,49.23378995887792,36.847023351706994,377.4728999302812,0.6533858792553591,False,102,61,1830,500,2330,1
560034,Bangalore,7.567732371561525,31.47330508534105,296.72322783712787,0.7228590934764778,False,137,137,4110,500,4610,0
600020,Chennai,39.294491459105124,44.716140490662426,206.72610489210655,0.3887754238055331,False,120,96,2880,500,3380,0
641035,Coimbatore,24.05188042884665,34.2877609146655,378.91081473987936,0.38012965443559127,False,110,88,2640,500,3140,0
641035,Coimbatore,118.47814058418894,35.979281706122734,77.806587353054,0.8831305687420701,False,127,63,1890,500,2390,1
560001,Bangalore,18.354123046168606,27.53855088597409,282.47150432023983,0.7921997703725745,False,109,109,3270,500,3770,0
641001,Coimbatore,72.24137089789338,42.39543299881634,230.31087542515877,0.8383926413352418,False,92,55,1650,500,2150,1
625001,Madurai,57.561573036386186,44.701920022922586,389.3210907910278,0.32716019716817646,False,104,62,1860,500,2360,1
625020,Madurai,129.7078095809908,41.12426853445409,395.7965616930585,0.8903734957029275,False,131,39,1170,500,1670,1
641035,Coimbatore,73.44339567785399,36.97641930673466,313.84940835472895,0.4452176431565318,False,121,96,2880,500,3380,0
560034,Bangalore,126.23422245330214,32.46378152638127,185.39484091516005,0.33990730167029126,True,99,29,870,500,1370,1
636001,Salem,96.42879213814251,34.984835794036655,375.2501444764425,0.684442273905,False,106,31,930,500,1430,1
500001,Hyderabad,66.23035447237136,28.95452809224177,344.44667780794884,0.5859217499337921,False,90,72,2160,500,2660,0
560001,Bangalore,118.27828126886936,33.062527416223055,176.14372042573214,0.9406157173841823,False,121,60,1800,500,2300,1
500081,Hyderabad,23.635793958227257,44.55600518679607,236.56532526592113,0.8829043009915323,False,123,73,2190,500,2690,1
625020,Madurai,42.572169490670554,32.73447200999318,362.8977931653016,0.7386566562807195,False,125,75,2250,500,2750,1
560034,Bangalore,149.29191341093664,32.49523304080469,70.68764554128957,0.7642762129212343,False,107,74,2220,500,2720,1
600001,Chennai,2.716237637606783,39.574939423232905,299.8353584244619,0.5573233019483383,False,124,124,3720,500,4220,0
560001,Bangalore,41.701154699951495,28.59575288572327,98.81155688151404,0.6222569380214722,True,96,57,1710,500,2210,1
641035,Coimbatore,13.095438505618324,25.73507825028922,372.07720276283123,0.8688364907384916,False,122,73,2190,500,2690,1
625001,Madurai,16.53371942293064,34.58985602030808,58.66862513217772,0.5827615326155029,False,86,86,2580,500,3080,0
600100,Chennai,109.34125557937516,42.159016416574396,125.21790845862117,0.40025657586036023,False,86,68,2040,500,2540,0
600001,Chennai,137.02021333045423,31.825284603813532,221.99667414772694,0.5691204200829229,True,138,41,1230,500,1730,1
600001,Chennai,20.704428242965335,39.350116913115336,158.51456380052832,0.5735644528217771,False,95,95,2850,500,3350,0
600020,Chennai,19.76628354391789,35.11377495952914,221.04536520247362,0.7839458487965021,False,95,95,2850,500,3350,0
600001,Chennai,89.96778159928856,43.82376254103748,270.37615476357917,0.6038108996230754,False,123,98,2940,500,3440,0
560034,Bangalore,19.3027103370932,29.2980886507444,101.8581630294168,0.7832607726467602,False,96,96,2880,500,3380,0
625020,Madurai,103.81477234244453,34.97084096760656,286.0723534186964,0.31453501816834745,False,128,89,2670,500,3170,1
600100,Chennai,121.80616004241423,43.13339699729265,215.19151805037606,0.9399767730138748,False,137,41,1230,500,1730,1
500081,Hyderabad,45.02201961113317,29.562021677725532,116.12428938720225,0.5480455202096668,False,116,116,3480,500,3980,0
636001,Salem,19.029845444975408,42.82964675148453,197.6417133165834,0.7440759637719319,False,106,63,1890,500,2390,1
641035,Coimbatore,98.49767706621375,34.00336334992079,281.61430131443956,0.8702330654200379,False,148,73,2190,500,2690,1
560034,Bangalore,88.93879707137974,38.60776143111889,117.41541814977596,0.46720048008128917,False,128,128,3840,500,4340,0
641001,Coimbatore,40.768804337856444,42.293271117208356,151.23526243937462,0.5377966316584161,False,84,67,2010,500,2510,0
500081,Hyderabad,38.41588161617133,30.649509246703587,232.8096173664713,0.7090970598695944,False,128,128,3840,500,4340,0
600100,Chennai,76.51995062640712,27.402200915975993,228.88276392018034,0.8953609914295013,False,92,73,2190,500,2690,0
500001,Hyderabad,46.47708559133779,25.32785325682078,89.21258123010266,0.4552209938994328,False,93,93,2790,500,3290,0
560034,Bangalore,41.806149526914716,38.25080456140981,362.2923799417129,0.49885678359345864,False,147,117,3510,500,4010,0
641035,Coimbatore,133.33465305916374,37.45758776778493,195.65370402771273,0.414667682202635,True,115,34,1020,500,1520,1
625001,Madurai,67.1242692581115,34.104124790564896,314.0370895762617,0.5725215041761547,False,92,73,2190,500,2690,0
600020,Chennai,86.54501573588739,27.202730132761655,253.74162375257882,0.4157537324349549,False,83,83,2490,500,2990,0
600100,Chennai,76.20690982284191,43.37244607362152,373.2484387039513,0.9002660261312765,False,81,32,960,500,1460,1
600020,Chennai,40.38401317995988,38.9495979191166,104.98496840241057,0.9437082833245172,True,98,39,1170,500,1670,1
500001,Hyderabad,107.88976834477654,27.247299323584148,235.7024189371148,0.8320130552516607,False,120,59,1770,500,2270,1
625020,Madurai,47.064137081155884,36.04289720823635,329.9148987528243,0.948478642190993,False,91,54,1620,500,2120,1
600100,Chennai,136.55303179316613,37.162600477083316,151.31896493638516,0.9522621426854354,False,109,54,1620,500,2120,1
600100,Chennai,46.00028127675005,28.47022721980617,273.94266679429927,0.4994046355773428,False,129,129,3870,500,4370,0
600100,Chennai,117.9967240923153,33.943180872371414,246.03258683975628,0.6255172112164862,False,115,115,3450,500,3950,0
600001,Chennai,13.307307234390258,25.87685504100665,341.8880005394462,0.43196215622747386,True,90,36,1080,500,1580,1
560001,Bangalore,74.44380416586769,27.22923642802687,118.04965859915337,0.7741389559229888,False,115,115,3450,500,3950,0
600100,Chennai,124.93793653214485,31.860350909029805,387.50051169466207,0.9752817738557475,False,141,42,1260,500,1760,1
600100,Chennai,12.240450950318904,27.35986988808729,335.39487805426216,0.9520598014205641,False,130,78,2340,500,2840,1
600020,Chennai,137.35308615303003,43.33145607066199,303.9609686246116,0.7262832154105212,False,117,35,1050,500,1550,1
641001,Coimbatore,145.517520099759,42.81232522148515,185.35863099471024,0.8446419125009679,False,90,27,810,500,1310,1
600100,Chennai,78.02429375737425,39.22920048451823,215.0659036508873,0.8378188217134857,False,109,109,3270,500,3770,0
600001,Chennai,129.56220174755694,30.600549393251693,166.66661376603622,0.8790403497076862,False,86,42,1260,500,1760,1
625001,Madurai,124.46998145956316,26.817288976415202,262.04586955711545,0.5441596688359484,False,90,62,1860,500,2360,1
625001,Madurai,142.76545662353732,26.127874659423117,284.58827174037367,0.5775360732565729,False,111,77,2310,500,2810,1
600020,Chennai,137.93864849207725,28.335917495522484,330.06286081274953,0.9463668112271393,False,117,35,1050,500,1550,1
600100,Chennai,30.872638438727996,30.887119437114045,307.28169806850434,0.5135419474062801,False,137,109,3270,500,3770,0
641035,Coimbatore,17.800537252565572,38.26787872423388,202.45074501400265,0.5421825661974802,False,126,126,3780,500,4280,0
600001,Chennai,122.24854228563436,40.2147753373107,129.64818725062725,0.31581034628609433,False,115,57,1710,500,2210,1
641035,Coimbatore,34.369218731489646,29.40914586488841,238.4225203332924,0.9936301484226584,False,135,108,3240,500,3740,0
600020,Chennai,14.196282883129479,31.578827462423966,397.74307558062924,0.9969058515597524,False,111,66,1980,500,2480,1
500081,Hyderabad,102.11733821679951,26.376633794967166,64.76579857546243,0.7671190587066465,False,84,58,1740,500,2240,1
625001,Madurai,17.891003242957538,44.50010409118259,322.0360627352963,0.3048547153728848,False,133,79,2370,500,2870,1
641001,Coimbatore,135.79330875702118,33.09136144557254,303.40479542403705,0.8709133763864183,False,133,39,1170,500,1670,1
500081,Hyderabad,87.23428724301733,25.56737216015646,55.336380877292804,0.5456641605439163,False,124,86,2580,500,3080,1
600100,Chennai,130.13921440210035,42.8172113822222,283.2611040203267,0.6519330850427225,False,132,65,1950,500,2450,1
500081,Hyderabad,40.43579494189291,27.708162798918366,227.57112794755722,0.7661963321369796,False,83,83,2490,500,2990,0
636001,Salem,80.04342047567336,27.28137207001825,322.96162079661207,0.796639302551038,False,136,40,1200,500,1700,1
625001,Madurai,57.42656899642417,25.188069743716092,240.25450429134088,0.9524350856115666,False,97,77,2310,500,2810,0
600001,Chennai,41.13230729440259,34.82427821662492,207.13217179634742,0.3894552072317042,False,106,106,3180,500,3680,0
500001,Hyderabad,74.76774039839611,37.861805402444695,113.90284183781334,0.9057493038929296,False,98,78,2340,500,2840,0
500001,Hyderabad,43.86602905701448,35.16099848769868,180.29092501554865,0.5919724083299207,False,85,85,2550,500,3050,0
560001,Bangalore,83.21140895054508,34.63057005923046,331.7412254364944,0.4655371027964984,False,150,120,3600,500,4100,0
641001,Coimbatore,149.61866304281352,39.149833842149825,113.64136873640682,0.7180015507552615,False,146,72,2160,500,2660,1
636001,Salem,80.64550535243899,27.880042734058822,359.4012834333987,0.6236473886345597,False,87,43,1290,500,1790,1
600100,Chennai,38.21949436811518,31.078509712133606,357.69261346098347,0.6463416723141248,False,135,108,3240,500,3740,0
500081,Hyderabad,59.69027932028496,44.83452407057361,228.4156199326294,0.30271189011454375,False,116,92,2760,500,3260,0
625001,Madurai,64.05695266336161,38.270440815203514,251.29843555071727,0.8647462707110019,False,122,97,2910,500,3410,0
641035,Coimbatore,18.14405955155883,25.385343933061606,383.9009577474008,0.970075407476735,False,126,75,2250,500,2750,1
625020,Madurai,75.72086946369126,38.25689310604305,165.97407274637374,0.3044358620280111,False,137,95,2850,500,3350,1
600001,Chennai,82.44049871919104,35.64003828467105,328.61453140048746,0.626191013967244,False,115,92,2760,500,3260,0
600001,Chennai,107.17245718781416,26.17200457159541,363.52734817487834,0.32508273376850183,False,115,92,2760,500,3260,0
600020,Chennai,112.23034078482222,43.64088807892535,370.19582614774765,0.33637235566070667,False,85,51,1530,500,2030,1
625020,Madurai,115.85951518266866,38.58327597018742,362.6035817893882,0.9580305977802421,False,134,40,1200,500,1700,1
560034,Bangalore,67.66541681308509,27.06582473089968,157.0809090105165,0.8253544979615703,False,126,126,3780,500,4280,0
600020,Chennai,88.52954900112697,25.367444389097788,65.08884956501589,0.7498150226126294,False,81,81,2430,500,2930,0
636001,Salem,99.32266322938627,37.97119893886272,292.51485466918587,0.7377153904147986,True,149,44,1320,500,1820,1
641035,Coimbatore,65.92028741728282,43.543629937261436,312.474275640893,0.6358485043939021,False,134,80,2400,500,2900,1
600001,Chennai,2.975494417899527,40.77598082093948,92.89239479295577,0.787702683248164,False,106,84,2520,500,3020,0
600020,Chennai,35.39552492731443,34.99220539425215,163.0894375597893,0.535295374697058,False,84,84,2520,500,3020,0
625001,Madurai,74.23031045934715,34.15876278545541,70.25262316314897,0.9443989256804521,False,82,40,1200,500,1700,1
600020,Chennai,122.49394667704878,30.822823229674746,188.6013423593735,0.903481035837338,False,133,66,1980,500,2480,1
600100,Chennai,33.52219170224616,43.920221803288754,228.37094099992672,0.9333272327523907,False,131,78,2340,500,2840,1
600020,Chennai,146.14673361440614,43.23576596028337,208.30667378123195,0.9458872353792178,False,98,29,870,500,1370,1
600001,Chennai,49.70039120950443,35.69076170784302,172.73447420977374,0.4184752162613936,False,89,89,2670,500,3170,0
560001,Bangalore,137.6048166137079,31.16906954681756,288.1495952363014,0.34725974076525506,False,130,91,2730,500,3230,1
641035,Coimbatore,32.00255448862975,32.704305913211144,71.65292695476462,0.9222103352209847,False,93,74,2220,500,2720,0
560001,Bangalore,27.585141515280405,44.69279543431362,142.3263745591425,0.8354965159085705,False,85,68,2040,500,2540,0
600001,Chennai,18.248275529632785,37.94695206688372,140.44257690451386,0.8296624800589583,False,86,86,2580,500,3080,0
600001,Chennai,127.51288194398917,25.085033191723813,153.71983673809893,0.4704246808676912,False,140,98,2940,500,3440,1
560034,Bangalore,72.96784529652862,44.88944878385572,290.5830673887275,0.4423936377156832,False,115,92,2760,500,3260,0
560034,Bangalore,67.51295324136684,40.42833448192159,317.08916172499073,0.9655424909706407,False,142,56,1680,500,2180,1
500081,Hyderabad,26.642219850568793,40.619645005296114,160.0169821014092,0.5393263064254582,True,97,38,1140,500,1640,1
625020,Madurai,33.16005149156216,36.96561626607384,112.03043080881912,0.9660000841649761,False,134,107,3210,500,3710,0
636001,Salem,32.33796200830147,36.27273261103423,77.70736509178994,0.9740929864825774,True,102,40,1200,500,1700,1
636001,Salem,72.45315862103936,35.323212840606764,361.299374287359,0.8371313809873071,False,83,49,1470,500,1970,1
625001,Madurai,1.1405802294040979,25.25371271659228,390.96167365560297,0.4201214211245923,False,115,92,2760,500,3260,0
600100,Chennai,0.13416059115911594,26.48052023080757,132.6863981526326,0.9077270743612245,False,136,108,3240,500,3740,0
600001,Chennai,84.48829353167525,40.11619399172618,75.37275292121387,0.9183630733007904,False,140,84,2520,500,3020,1
560001,Bangalore,2.4341619387787947,36.7407033803572,265.2321616749435,0.9130720696052645,False,93,74,2220,500,2720,0
641035,Coimbatore,102.52255887872256,44.74808959722014,217.5293370285725,0.6828635588192657,False,141,70,2100,500,2600,1
641035,Coimbatore,25.69946762030827,33.171206080895296,392.0232383554309,0.6890319631343351,False,96,76,2280,500,2780,0
560001,Bangalore,58.908161399049,40.264351975986784,107.91249946582187,0.6205934694273992,False,122,97,2910,500,3410,0
500081,Hyderabad,135.97827944320218,39.484027317870215,68.68570050714567,0.719851605735711,False,150,105,3150,500,3650,1
641035,Coimbatore,123.51728290893301,44.32677994023668,335.1949187634337,0.7484112389630406,False,102,30,900,500,1400,1
